,4EBP1pS65_mean,RbpS807_mean,MAPKpT202_mean,MEKpS217_mean,S6_mean,PAI-1_mean,AKTpS473_mean,AMPKpT172_mean,b-Catenin_mean,BIM_mean,Caveolin_mean,CyclinB1_mean,CyclinD1_mean,GSK3abpS21_mean,GSKpS9_mean,IGFBP2_mean,p38pT180_mean,p53_mean,p70S6KpT389_mean,SRCpY527_mean,STAT3pY705_mean,TSC2pT1462_mean,YAPpS127_mean,ACC1_mean,AKTpT308_mean,AKT_mean,b-CateninpS_mean,Fibronectin_mean,HSP27_mean,IGF1R-beta_mean,IRS1_mean,p27_mean,c-Myc_mean,SMAD3_mean,STAT3_mean,STAT5_mean,STAT5pY694_mean,COX2_mean,PAX2_mean,PLK1_mean,YBIpS102_mean,CHK2pT68_mean,S6pS235_mean,S6pS240_mean,4EBP1pT37_mean,Caspase9_mean,a-tubulin_mean,ATMpS1981_mean,ATR_mean,BAK_mean,BCL-XL_mean,BCL2_mean,bRAF_mean,c-JUNpS73_mean,Casp9cAsp31_mean,CHK1pS345_mean,cRAFV_mean,EGFRV_mean,ELK1pS383_mean,ERa_mean,GATA3_mean,GSK3ab_mean,mTORpS2448_mean,p21_mean,STAT6pY641_mean,TAZpS89_mean,XRCC1_mean,PCNA_mean,PDK1pS241_mean,PI3Kp85_mean,PKCa_mean,RAD51_mean,SRCpY416_mean,4EBP1pT70_mean,ACCpS79_mean,Collagenase_mean,CyclinE1_mean,IRS1pS307_mean,p38_mean,SMAD3pS423_mean,TSC2_mean,SRC_mean,G2M_mean,G1arrest_mean,G2arrest_mean,Sarrest_mean,cellviab_mean,aMEK_mean,aAKT_mean,aHDAC_mean,aMDM2_mean,aJAK_mean,aBRAFm_mean,aPKC_mean,aSTAT3_mean,amTOR_mean,aPI3K_mean,aCDK4_mean,aSRC_mean,4EBP1pS65_sd,RbpS807_sd,MAPKpT202_sd,MEKpS217_sd,S6_sd,PAI-1_sd,AKTpS473_sd,AMPKpT172_sd,b-Catenin_sd,BIM_sd,Caveolin_sd,CyclinB1_sd,CyclinD1_sd,GSK3abpS21_sd,GSKpS9_sd,IGFBP2_sd,p38pT180_sd,p53_sd,p70S6KpT389_sd,SRCpY527_sd,STAT3pY705_sd,TSC2pT1462_sd,YAPpS127_sd,ACC1_sd,AKTpT308_sd,AKT_sd,b-CateninpS_sd,Fibronectin_sd,HSP27_sd,IGF1R-beta_sd,IRS1_sd,p27_sd,c-Myc_sd,SMAD3_sd,STAT3_sd,STAT5_sd,STAT5pY694_sd,COX2_sd,PAX2_sd,PLK1_sd,YBIpS102_sd,CHK2pT68_sd,S6pS235_sd,S6pS240_sd,4EBP1pT37_sd,Caspase9_sd,a-tubulin_sd,ATMpS1981_sd,ATR_sd,BAK_sd,BCL-XL_sd,BCL2_sd,bRAF_sd,c-JUNpS73_sd,Casp9cAsp31_sd,CHK1pS345_sd,cRAFV_sd,EGFRV_sd,ELK1pS383_sd,ERa_sd,GATA3_sd,GSK3ab_sd,mTORpS2448_sd,p21_sd,STAT6pY641_sd,TAZpS89_sd,XRCC1_sd,PCNA_sd,PDK1pS241_sd,PI3Kp85_sd,PKCa_sd,RAD51_sd,SRCpY416_sd,4EBP1pT70_sd,ACCpS79_sd,Collagenase_sd,CyclinE1_sd,IRS1pS307_sd,p38_sd,SMAD3pS423_sd,TSC2_sd,SRC_sd,G2M_sd,G1arrest_sd,G2arrest_sd,Sarrest_sd,cellviab_sd,aMEK_sd,aAKT_sd,aHDAC_sd,aMDM2_sd,aJAK_sd,aBRAFm_sd,aPKC_sd,aSTAT3_sd,amTOR_sd,aPI3K_sd,aCDK4_sd,aSRC_sd,4EBP1pS65_dxdt,RbpS807_dxdt,MAPKpT202_dxdt,MEKpS217_dxdt,S6_dxdt,PAI-1_dxdt,AKTpS473_dxdt,AMPKpT172_dxdt,b-Catenin_dxdt,BIM_dxdt,Caveolin_dxdt,CyclinB1_dxdt,CyclinD1_dxdt,GSK3abpS21_dxdt,GSKpS9_dxdt,IGFBP2_dxdt,p38pT180_dxdt,p53_dxdt,p70S6KpT389_dxdt,SRCpY527_dxdt,STAT3pY705_dxdt,TSC2pT1462_dxdt,YAPpS127_dxdt,ACC1_dxdt,AKTpT308_dxdt,AKT_dxdt,b-CateninpS_dxdt,Fibronectin_dxdt,HSP27_dxdt,IGF1R-beta_dxdt,IRS1_dxdt,p27_dxdt,c-Myc_dxdt,SMAD3_dxdt,STAT3_dxdt,STAT5_dxdt,STAT5pY694_dxdt,COX2_dxdt,PAX2_dxdt,PLK1_dxdt,YBIpS102_dxdt,CHK2pT68_dxdt,S6pS235_dxdt,S6pS240_dxdt,4EBP1pT37_dxdt,Caspase9_dxdt,a-tubulin_dxdt,ATMpS1981_dxdt,ATR_dxdt,BAK_dxdt,BCL-XL_dxdt,BCL2_dxdt,bRAF_dxdt,c-JUNpS73_dxdt,Casp9cAsp31_dxdt,CHK1pS345_dxdt,cRAFV_dxdt,EGFRV_dxdt,ELK1pS383_dxdt,ERa_dxdt,GATA3_dxdt,GSK3ab_dxdt,mTORpS2448_dxdt,p21_dxdt,STAT6pY641_dxdt,TAZpS89_dxdt,XRCC1_dxdt,PCNA_dxdt,PDK1pS241_dxdt,PI3Kp85_dxdt,PKCa_dxdt,RAD51_dxdt,SRCpY416_dxdt,4EBP1pT70_dxdt,ACCpS79_dxdt,Collagenase_dxdt,CyclinE1_dxdt,IRS1pS307_dxdt,p38_dxdt,SMAD3pS423_dxdt,TSC2_dxdt,SRC_dxdt,G2M_dxdt,G1arrest_dxdt,G2arrest_dxdt,Sarrest_dxdt,cellviab_dxdt,aMEK_dxdt,aAKT_dxdt,aHDAC_dxdt,aMDM2_dxdt,aJAK_dxdt,aBRAFm_dxdt,aPKC_dxdt,aSTAT3_dxdt,amTOR_dxdt,aPI3K_dxdt,aCDK4_dxdt,aSRC_dxdt
0,-0.4252649,-0.2529607,-0.31606054,-0.30220518,-0.06726956,0.2277287,-0.97877026,0.0013552916,0.12604718,0.1238107,-0.010099086,-0.6439992,0.0044509545,-0.41004854,-0.28003514,-0.001837635,0.0011443652,0.044610225,-0.7230345,0.014943763,-0.010217327,-0.20753488,-0.056404788,-0.25944915,-0.37692368,-0.32774,-0.0057105804,0.07484619,-0.0001562206,0.0161019,0.14434196,0.0019166233,-0.001072067,-0.007028577,0.00060312555,0.007294262,-0.0965545,0.14274001,0.17891203,-0.57466185,-0.004378344,0.3125067,-1.9844505,-2.0701122,-0.8125316,0.008858129,0.0035086768,-0.00094020134,0.0024860431,0.21117233,-0.0066777617,-0.00015549424,-0.0047299317,-0.0032275794,0.0009835446,-0.0005624499,-0.0021100491,-0.0047462685,0.009451674,0.15167871,0.110862575,-0.00048045645,-0.0024912725,-0.002388252,-0.0015641043,-0.010232968,0.0033001825,-0.006357303,0.0027488205,-0.0011769847,-0.001245685,0.1086968,-0.0018943214,-0.12536341,0.014735756,0.21477109,-0.0035904902,-0.0013666978,-0.011614475,-0.0005253212,-0.048078094,-0.01124271,0.003950839,-0.001488864,1.072426,0.0032069408,-1.9348886,-0.006870017,0.1420992,-0.0011127954,0.010140183,0.0055778553,-0.0041984655,0.00090051384,-0.00072227704,-2.625917,-1.0237117,0.0026378776,0.009353731,0.0012897567,0.0007192781,0.0011858226,0.0013028012,0.00012272636,0.00090709503,0.0022388827,1.8100919e-06,0.0004060638,0.000621961,3.6291072e-05,0.0019198311,7.943035e-06,0.001935868,0.0014421808,2.878251e-06,3.1377176e-06,0.00017821795,0.0027658448,2.1119522e-05,2.8014483e-05,0.00094806176,0.00021180372,0.0011479958,0.0013614486,0.0015344614,1.1197232e-05,0.00056501536,1.3230263e-06,4.7577207e-05,0.00105561,6.076884e-06,7.945504e-06,3.551761e-05,1.8048236e-06,8.807374e-06,0.00091754744,0.0002394257,0.0011709869,0.0029506588,6.8821196e-06,0.0019073978,0.0011570153,0.001889359,0.002397692,2.5845897e-05,2.267764e-05,4.4843177e-06,4.39776e-06,0.0016386695,4.203391e-05,6.3683314e-07,1.04886385e-05,8.93612e-06,1.6666938e-06,1.8798976e-06,1.31746765e-05,1.6888374e-06,6.0771803e-05,0.0024232753,0.00030197162,6.7274435e-08,1.9402366e-06,1.9727524e-05,4.043052e-06,2.369509e-05,7.954888e-06,0.00012131476,3.9739866e-06,6.1270157e-06,7.2609473e-06,0.00095060637,9.999833e-06,0.0006865458,7.1542956e-05,0.0010096909,1.5515474e-05,4.115903e-09,5.910898e-05,3.8245794e-06,0.00013590779,1.9044448e-05,5.959828e-06,1.3107506e-06,0.0025036915,7.721599e-06,0.0017796085,5.143891e-06,0.00028041351,2.7858903e-06,2.7573258e-05,9.878168e-09,1.8962131e-05,1.0675418e-06,9.725056e-07,0.0040900987,5.900559e-07,8.637305e-06,2.7139278e-05,-0.017840505,-0.009953335,-0.01644957,-0.018116593,-0.0016895682,0.012590051,-0.030900478,2.5872025e-05,0.0056209564,0.008657917,-0.00050293934,-0.02657348,-0.00011849939,-0.02691716,-0.020090744,-4.049274e-05,4.406576e-05,0.002474999,-0.038369477,0.0002902355,-0.00038592983,-0.013185129,-0.002945561,-0.015961722,-0.01894842,-0.021356985,-0.00015354808,0.007926291,-1.8339837e-05,0.0006591305,0.014780875,8.550985e-05,0.000111741945,-0.00049522705,-2.6122434e-05,0.00012061186,-0.012880655,0.0032946318,0.01635547,-0.041117772,-9.5257536e-05,0.026630469,-0.015886545,-0.025985956,-0.03319764,0.0003583096,0.0003160294,6.305438e-05,-6.4667314e-05,0.023020085,-0.00058663357,-8.886447e-06,-0.00014499854,-0.0001238035,2.3260596e-05,-2.6056892e-05,-0.00018301397,2.976507e-05,0.00084847864,0.034364097,0.0041737333,1.6131671e-06,-2.923212e-05,-0.0002752575,-5.6040473e-05,-0.00032679923,0.000110841356,0.0017049946,5.337363e-05,8.533301e-05,-0.00010147784,0.013361389,-0.00013889559,-0.009583931,0.0010007992,0.014026344,-0.00021470385,-2.2817403e-07,-0.0008207662,-5.2740448e-05,-0.001880005,-0.00026212074,8.254405e-05,-1.7794315e-05,0.034552693,0.00010680314,-0.02446556,-7.190928e-05,0.0038704574,-3.8562343e-05,0.00038222037,-1.2665987e-07,-0.00026324159,1.42422505e-05,-1.3268087e-05,-0.0563519,-7.867813e-06,0.000121122226,0.00037565734
1,9.959135e-05,2.663018e-05,0.00010604689,7.4453514e-05,5.2841633e-06,-7.5196855e-05,0.00023139601,-1.3270124e-05,-2.7162949e-05,-1.1819487e-05,1.3944273e-05,0.00018045116,6.615261e-05,8.2928425e-05,-2.3146986e-05,-4.8773535e-07,7.630574e-07,-1.8905765e-05,0.00013917199,-9.094494e-06,-1.483191e-05,3.570141e-05,5.4628927e-06,9.792748e-05,7.336993e-05,9.348121e-05,4.134232e-06,5.4317798e-06,4.4554355e-07,-7.877728e-06,-2.7732385e-05,-5.4154575e-06,-2.499616e-06,5.5669543e-06,-6.227538e-06,-5.57659e-06,-5.449006e-05,-5.4225515e-05,-0.00012789803,0.000112157446,-3.3957522e-06,-3.5672398e-05,0.00085700257,0.0007630248,0.00017607128,-1.0634176e-06,-5.681443e-07,4.810432e-06,-1.773606e-05,-3.555757e-05,7.019077e-06,1.01167835e-07,-2.3016207e-06,7.220203e-06,2.3601115e-06,4.4752773e-07,4.7263784e-06,1.7825168e-06,1.6520498e-05,0.00022002467,-1.7886508e-05,-5.5812916e-06,2.6303422e-05,6.9949865e-06,-3.4617852e-07,1.6882168e-06,4.0181167e-06,-3.6670575e-05,3.3356685e-06,3.3884044e-07,1.2315204e-06,-9.7765565e-05,-9.4679336e-07,0.00011168723,4.3176287e-06,-5.0028342e-05,-3.2734793e-06,6.325239e-08,1.5552456e-05,2.9962043e-06,3.8279286e-06,6.0676375e-06,4.594031e-07,-8.473238e-08,-0.0002876081,2.741368e-06,0.0006745086,6.562253e-06,-3.465391e-05,2.8586035e-07,-1.2298284e-07,0.0055929143,3.900537e-06,6.773494e-07,4.0973026e-07,0.00073596975,-8.618574e-07,-2.9331802e-06,-6.179931e-06,2.3905475e-06,1.4688192e-06,1.6987104e-06,1.5512736e-06,3.9453664e-07,1.1538729e-06,5.559947e-06,1.7376829e-08,7.1729903e-07,6.155025e-07,6.575091e-08,3.6780946e-06,4.3196405e-08,1.844969e-06,1.1367173e-06,1.3746795e-08,1.4181979e-08,2.8946633e-07,3.7847788e-06,1.0491373e-07,5.9573196e-08,1.0825494e-06,3.0208253e-07,1.3705237e-06,1.7718346e-06,1.9492352e-06,3.370571e-08,3.3713107e-07,1.7936737e-10,1.2173942e-07,5.402239e-07,4.9841015e-10,2.215835e-09,3.1148062e-08,6.8761308e-09,5.991147e-08,2.989972e-07,1.1115537e-06,9.528522e-07,2.9719135e-06,2.060926e-08,1.5797814e-06,2.0661833e-05,1.9004978e-05,4.686357e-06,3.5256087e-09,3.489852e-08,9.4122345e-09,3.8456683e-08,9.611612e-07,2.7572371e-08,1.202525e-09,3.1764806e-08,2.1776021e-08,6.811659e-09,2.595933e-09,4.823324e-09,4.356201e-08,2.5015687e-08,1.2627282e-06,6.8231384e-07,2.6872347e-09,1.1539964e-08,9.69874e-09,3.0923135e-09,6.3981794e-08,2.3693776e-08,2.2719785e-08,2.1510095e-08,1.6161854e-08,6.301432e-09,5.276897e-07,6.53472e-09,9.0354365e-07,9.703274e-08,1.2099752e-06,2.2479423e-08,5.8902407e-09,1.2450865e-07,3.5483588e-10,3.2906502e-07,9.3088225e-08,3.6872805e-08,1.13736895e-08,6.686038e-06,1.7645648e-08,1.719365e-05,6.435086e-08,9.408157e-07,8.8046965e-09,5.686073e-08,3.2927225e-10,3.135868e-08,4.8443054e-09,3.9567536e-09,1.7581286e-05,8.448253e-09,8.7334323e-10,5.1409238e-08,3.4360026e-05,2.1116284e-05,2.4418565e-05,2.2303499e-05,5.6705576e-06,-1.6584792e-05,7.992078e-05,2.4911606e-07,-1.0313441e-05,-8.850044e-06,9.450705e-07,5.2868912e-05,-6.2147956e-07,2.6517395e-05,1.6353533e-05,1.9776064e-07,-2.0389427e-07,-4.1608146e-06,5.4406708e-05,-1.508095e-06,8.550378e-07,1.556441e-05,4.3424943e-06,1.969578e-05,2.5466543e-05,2.8017155e-05,4.8357924e-07,-4.862952e-06,-2.621391e-09,-1.7503862e-06,-7.770305e-06,6.447408e-09,-3.198329e-08,4.4928947e-07,-9.843734e-08,-8.611296e-07,4.3527216e-06,-1.5976155e-05,-1.3674937e-05,4.272363e-05,2.965471e-07,-2.2723725e-05,0.00029700587,0.00027318543,6.736994e-05,-5.0886683e-08,-5.0142506e-07,1.3498993e-07,-5.5171404e-07,-1.3819166e-05,3.9835322e-07,1.727426e-08,4.564488e-07,3.131363e-07,-9.7817974e-08,3.7368068e-08,-6.961636e-08,6.238565e-07,-3.6139681e-07,1.7707574e-05,-9.804811e-06,3.8359758e-08,-1.6531703e-07,-1.3957924e-07,4.4793182e-08,9.203054e-07,-3.4076993e-07,-3.1300078e-07,-3.0872434e-07,2.3228438e-07,9.1091124e-08,-7.5289845e-06,9.392056e-08,1.2940225e-05,-1.3984563e-06,-1.7390586e-05,3.2307025e-07,8.488618e-08,1.7902894e-06,-5.19276e-09,4.731726e-06,1.3373983e-06,-5.299706e-07,1.6338475e-07,-9.610489e-05,-2.5364716e-07,0.000247151,9.261166e-07,-1.35247465e-05,1.2653572e-07,-8.1758384e-07,7.450581e-09,4.5026218e-07,-6.942241e-08,5.686502e-08,0.0002527258,1.2092767e-07,-1.2939381e-08,-7.388794e-07
2,-0.5480982,-0.3164115,-0.39921284,-0.40271294,-0.07831936,0.29696906,-1.1932023,-0.0019794484,0.17183691,0.1608355,-0.014388572,-0.8017279,0.008701198,-0.58306944,-0.39501226,-0.0019264659,0.0018246246,0.05237943,-0.9629407,0.015344793,-0.012229724,-0.26777557,-0.06247668,-0.3361014,-0.3814339,-0.42859372,-0.00759645,0.105293706,-0.00029089325,0.020444678,0.24772,0.0014105845,-0.00028781418,-0.010990294,-2.483548e-05,0.008644011,-0.18639082,0.16160792,0.269366,-0.75144434,-0.0044122646,0.464445,-2.0879812,-2.1946492,-0.9866508,0.0073356405,0.0069786846,-0.00024741574,0.0032596448,0.29555655,-0.011887194,-0.0001579455,-0.0054266173,-0.004949631,0.00071497326,-0.000850199,-0.0027955384,-0.005625791,0.014407199,0.4236647,0.11634299,-0.0003849023,0.0028181141,-0.0015122195,-0.0015511597,-0.012655775,0.004540435,0.016376134,0.003070057,-0.003060042,-0.0020903964,0.15491094,-0.0026278617,-0.13909993,0.022409666,0.29747152,-0.0057014897,-0.00051791494,-0.021591345,-0.0010833079,-0.06313173,-0.013730748,0.004533721,-0.0013454823,1.2905713,0.004085658,-2.099978,0.5593114,0.1846346,-0.0015756667,0.011803489,-4.1332605e-05,-0.0055419635,0.0007358644,-0.0009597015,-3.354775,-0.004315318,0.0035622276,0.010634178,1.6774446e-05,5.323147e-05,0.000118264055,0.00022243,8.102732e-06,7.719195e-05,3.127296e-05,3.6830747e-06,2.6099437e-05,0.00011574578,4.665788e-06,9.875007e-05,1.6966082e-05,0.0001985538,0.00026179515,3.2828443e-06,3.033256e-06,3.3493572e-05,0.00022030158,1.5574577e-06,5.2979904e-06,0.0001531195,4.7897258e-05,0.00017360286,0.00027098318,0.00031972598,6.098451e-06,0.00032168583,1.3378744e-07,7.0016454e-06,0.0004305406,7.4163636e-06,5.743311e-06,1.582219e-05,4.6062423e-06,1.2518931e-06,0.0005013262,6.9963767e-06,0.0003664247,0.0006653723,1.8291074e-06,0.00055541116,2.0230486e-06,3.220019e-05,0.00017469868,6.4603216e-07,6.179123e-06,3.2427554e-06,1.330474e-05,0.0010381823,1.771353e-05,1.3818116e-07,8.363515e-08,2.9871578e-06,2.506585e-07,3.032186e-07,1.3697726e-07,2.4841287e-05,2.1406648e-05,0.00391186,8.571616e-06,1.9275803e-06,9.077871e-06,2.6629893e-06,1.786549e-06,4.082976e-07,2.91834e-06,6.464931e-05,4.3579184e-06,1.7255512e-06,4.6866967e-06,0.00057907664,1.1710567e-06,0.00024734932,4.380243e-05,0.00012254197,3.5528475e-07,1.8442539e-06,1.254659e-05,6.854625e-07,1.8818568e-05,2.5834702e-06,4.5143227e-07,1.0246953e-06,1.298123e-05,8.2318064e-07,6.7434958e-06,4.003951e-06,1.5836678e-05,7.2851485e-08,5.180111e-06,3.0702065e-08,7.879485e-07,2.3767284e-06,4.4175988e-07,1.0452419e-05,2.3720772e-06,6.7240685e-06,1.4099438e-06,-0.00021719933,-0.0007427931,-0.0016340464,-0.003082469,0.00011499226,0.0010591745,-0.00042402744,5.2533112e-05,0.00036349893,0.0016009957,-6.51367e-05,-0.0013561249,-0.00023613591,-0.0027249157,-0.0036354512,-4.635169e-05,4.266249e-05,0.00046308897,-0.0030304193,-2.1979213e-05,7.5539574e-05,-0.0021160394,-0.00066442415,-0.0023977607,-0.0037362128,-0.004420981,8.6877495e-05,0.0045002215,1.9582221e-06,9.795278e-05,0.0060123056,0.00010521314,8.065399e-05,-0.00022303965,-6.516641e-05,-1.7633662e-05,-0.0070086643,-0.00010280311,0.005090967,-0.009208649,-2.5874935e-05,0.007717058,-2.7179718e-05,-0.00044083595,-0.0024146438,8.660369e-06,8.616969e-05,4.577529e-05,-0.00018803123,0.014564436,-0.0002492126,-1.9000727e-06,1.553446e-06,-4.218379e-05,3.3437973e-06,-4.245201e-06,2.680812e-06,0.00035117846,0.00030052848,0.055404454,-0.00013305992,2.714718e-05,-0.00012811483,-3.6164187e-05,-2.5653979e-05,-6.1281025e-06,4.1022897e-05,0.0009016292,-6.144028e-05,-2.4768058e-05,-6.6294335e-05,0.008107547,-1.618918e-05,-0.0034444965,0.0006167684,0.0016846657,5.4836273e-06,-2.6231515e-05,-0.00017537549,9.723124e-06,-0.00026475266,3.720075e-05,6.019138e-06,1.4503486e-05,0.00016093254,1.1468306e-05,-9.012222e-05,-5.6266785e-05,0.00022146106,-9.4622374e-07,7.2745606e-05,4.3629552e-07,-9.917188e-06,-3.369688e-05,6.204471e-06,-0.00014090538,3.3630058e-05,9.475555e-05,1.9460917e-05
3,-0.54157186,-0.3144836,-0.40285748,-0.39386237,-0.077215165,0.29616994,-1.1960106,0.0001519258,0.17179993,0.16392723,-0.015723377,-0.80016935,0.00842516,-0.57608104,-0.40581954,-0.0018039905,0.0014906637,0.05017603,-0.9597055,0.01611065,-0.01237469,-0.272633,-0.06271807,-0.34333727,-0.3755621,-0.42243233,-0.00731026,0.100955404,-0.00024212738,0.021064801,0.24729028,0.0015974436,-0.00038423264,-0.011520972,0.00011453402,0.008793939,-0.18488854,0.15986486,0.263785,-0.75377333,-0.0045736097,0.47209954,-2.0880575,-2.1948032,-0.9978467,0.006610227,0.0067048375,-0.00020134525,0.003793798,0.28636432,-0.011023996,-0.00016559102,-0.0060110865,-0.0042961347,0.00094405236,-0.0007687674,-0.002808771,-0.0057227337,0.0134833455,0.40772,0.121207386,-0.0008223377,0.0026729887,-0.001184894,-0.0013455678,-0.013464104,0.004513735,0.013820443,0.0037662364,-0.0014718731,-0.0023251139,0.1546081,-0.0027633007,-0.14695325,0.024855074,0.2921912,-0.006055431,-0.00073149864,-0.024200834,-0.0012467352,-0.060557134,-0.014052772,0.0046129506,-0.0014701746,1.3067046,0.003702627,-2.0995772,-0.0069534834,0.175474,-0.0015424136,0.012184799,-4.631628e-05,-0.0059320536,0.0007557189,-0.00085386646,-3.354877,-0.0050875796,0.0027032774,-0.33428562,1.6900885e-05,5.1967065e-05,0.00011744219,0.00021960615,7.834045e-06,7.717088e-05,3.1525844e-05,3.5237688e-06,2.5846555e-05,0.00011637799,4.5940064e-06,9.9002944e-05,1.7273622e-05,0.0001973737,0.0002630174,3.2116393e-06,2.9771975e-06,3.0846226e-05,0.00021950078,1.4988473e-06,5.064866e-06,0.00015421532,4.78156e-05,0.00017566806,0.00027210006,0.0003182087,5.834375e-06,0.00031285605,1.2061655e-07,6.8409604e-06,0.00042838056,7.167022e-06,5.633848e-06,1.5353307e-05,4.4511794e-06,1.2163317e-06,0.000497807,6.3220273e-06,0.00036393804,0.00066769036,1.8146194e-06,0.0005629344,2.0230486e-06,3.220019e-05,0.00017368716,6.529469e-07,6.083634e-06,3.1432637e-06,1.2914881e-05,0.0010077733,1.7226208e-05,1.3968346e-07,3.951267e-09,2.8923275e-06,2.4246785e-07,2.979914e-07,3.407968e-08,2.401185e-05,2.0972668e-05,0.0037754304,6.833058e-06,1.86294e-06,8.773459e-06,2.7131211e-06,1.6350014e-06,3.2334535e-07,2.8188997e-06,6.140137e-05,4.278399e-06,1.6798647e-06,4.538524e-06,0.0005766005,1.1667762e-06,0.0002594876,4.2696076e-05,0.000122015124,2.884425e-07,1.7892654e-06,1.26848845e-05,6.716331e-07,1.8067827e-05,2.4445171e-06,5.034573e-07,9.980242e-07,1.3992753e-05,8.4968707e-07,6.7434958e-06,7.337503e-06,1.5552187e-05,7.5485666e-08,5.0536705e-06,2.964222e-08,9.0977926e-07,2.2857257e-06,4.368208e-07,1.0452419e-05,2.290747e-06,6.5161335e-06,9.693775e-07,-0.00021910667,-0.0007248819,-0.0016222447,-0.0030431598,0.00011113286,0.0010588914,-0.00042819977,5.0273244e-05,0.00035987794,0.0016095862,-6.4132735e-05,-0.0013597012,-0.00024033897,-0.002709061,-0.0036515892,-4.5338413e-05,4.1868072e-05,0.00042623468,-0.0030190945,-2.1152198e-05,7.2231516e-05,-0.0021310449,-0.000663206,-0.0024261475,-0.003752336,-0.004400313,8.3139166e-05,0.004376704,1.7731218e-06,9.5680356e-05,0.005981587,0.00010168017,7.911649e-05,-0.00021639839,-6.297129e-05,-1.7127022e-05,-0.0069596656,-9.3355775e-05,0.005056396,-0.009241104,-2.5661662e-05,0.007821545,-2.7656555e-05,-0.00044107437,-0.0024005175,8.748844e-06,8.483883e-05,4.43662e-05,-0.00018250803,0.014137577,-0.0002423022,-1.9216677e-06,4.3492764e-07,-4.0845014e-05,3.2340176e-06,-4.171394e-06,1.2270175e-06,0.00033944845,0.000294365,0.053472556,-0.00010859221,2.6233145e-05,-0.0001238077,-3.687921e-05,-2.35138e-05,-4.9304217e-06,3.962079e-05,0.00085640186,-6.030826e-05,-2.4122186e-05,-6.418722e-05,0.008072689,-1.6130507e-05,-0.003613975,0.00060110353,0.0016775131,4.544854e-06,-2.544967e-05,-0.00017722882,9.524636e-06,-0.00025415793,3.522262e-05,6.7539513e-06,1.4124904e-05,0.0001758337,1.1836179e-05,-9.1314316e-05,-0.000104283914,0.00021737814,-9.834766e-07,7.095933e-05,4.2104512e-07,-1.1644326e-05,-3.241026e-05,6.136019e-06,-0.00014090538,3.2488257e-05,9.181909e-05,1.3530254e-05
