,4EBP1pS65,RbpS807,MAPKpT202,MEKpS217,S6,PAI-1,AKTpS473,AMPKpT172,b-Catenin,BIM,Caveolin,CyclinB1,CyclinD1,GSK3abpS21,GSKpS9,IGFBP2,p38pT180,p53,p70S6KpT389,SRCpY527,STAT3pY705,TSC2pT1462,YAPpS127,ACC1,AKTpT308,AKT,b-CateninpS,Fibronectin,HSP27,IGF1R-beta,IRS1,p27,c-Myc,SMAD3,STAT3,STAT5,STAT5pY694,COX2,PAX2,PLK1,YBIpS102,CHK2pT68,S6pS235,S6pS240,4EBP1pT37,Caspase9,a-tubulin,ATMpS1981,ATR,BAK,BCL-XL,BCL2,bRAF,c-JUNpS73,Casp9cAsp31,CHK1pS345,cRAFV,EGFRV,ELK1pS383,ERa,GATA3,GSK3ab,mTORpS2448,p21,STAT6pY641,TAZpS89,XRCC1,PCNA,PDK1pS241,PI3Kp85,PKCa,RAD51,SRCpY416,4EBP1pT70,ACCpS79,Collagenase,CyclinE1,IRS1pS307,p38,SMAD3pS423,TSC2,SRC,G2M,G1arrest,G2arrest,Sarrest,cellviab,aMEK,aAKT,aHDAC,aMDM2,aJAK,aBRAFm,aPKC,aSTAT3,amTOR,aPI3K,aCDK4,aSRC
0,-0.542609,-0.31537247,-0.40079713,-0.3941088,-0.07794007,0.29401168,-1.1957016,-0.0009712998,0.17239706,0.16232581,-0.01526498,-0.80094945,0.008605361,-0.5781826,-0.40185958,-0.0015894637,0.0017964937,0.053809393,-0.95883673,0.015211108,-0.012984398,-0.26690596,-0.061450213,-0.342837,-0.3764497,-0.42508683,-0.006668882,0.1008018,-0.0002320714,0.021083381,0.24542043,0.0012389364,0.0006114076,-0.011324263,-5.1973602e-05,0.008733763,-0.18683623,0.1590488,0.25981367,-0.7572473,-0.0047423188,0.46970654,-2.0879626,-2.194675,-0.9964125,0.0071791452,0.0068830196,0.00025902863,0.0036666866,0.2924336,-0.011149108,-0.00015977255,-0.005708123,-0.0046277386,0.0008381494,-0.00073877064,-0.0025894875,-0.0054496666,0.013332319,0.40322107,0.117315896,-0.00068055256,0.0023325006,-0.0012254823,-0.001246364,-0.013492857,0.0041753557,0.015495596,0.0035997562,-0.0019876198,-0.0022722746,0.154131,-0.0026158416,-0.1439164,0.023504196,0.2984609,-0.006143144,-0.0005309565,-0.024460936,-0.0010918162,-0.06264185,-0.01451369,0.0045657046,-0.0015186194,1.3053206,0.0036850916,-2.0996363,-0.0073774946,0.17572206,-0.0015167452,0.0120455725,-4.8431717e-05,-0.005909527,-0.17186914,-0.00082783756,-3.3546839,-0.004539174,0.002242338,0.0117908595
1,-0.3570193,-0.21125567,-0.2588557,-0.24150753,-0.055579044,0.18038866,-0.8217375,-0.0017450869,0.10969226,0.103131,-0.009868516,-0.5349235,0.004148893,-0.3208357,-0.21143669,-0.0014609634,0.0012902004,0.043584555,-0.5937087,0.01280633,-0.008831614,-0.16979164,-0.039855495,-0.21200833,-0.25019288,-0.28261837,-0.004571769,0.0554374,-5.098291e-06,0.015693294,0.11233822,0.00061255554,0.00053785933,-0.0059690983,0.00046110846,0.006961256,-0.08303868,0.13000986,0.15207864,-0.45669508,-0.0027893172,0.26010528,-1.8923004,-1.9216043,-0.67515177,0.002646982,0.0051646917,-0.0003941127,0.0037540689,0.1495269,-0.006268354,-0.00013778405,-0.004175374,-0.0032591177,0.00054996385,-0.00052188593,-0.0007379021,-0.004857377,0.0068439804,0.15866508,0.08851853,-0.0004997232,0.001588666,0.00034019092,-0.0005050803,-0.009005047,0.0029479223,-0.004109573,0.0026238486,-0.001673837,-0.0012632025,0.072406866,-0.001295335,-0.10808545,0.015234708,0.18574795,-0.0036856,-0.0005405308,-0.017410783,-0.000431321,-0.04447574,-0.011033458,0.0037342303,-0.0011754066,0.91995925,0.002937966,-1.8030164,-0.006675423,0.12551409,0.07196734,-0.26925504,-5.3137745e-05,-0.0043151397,0.0007062379,-0.00059180596,-2.3143563,-0.0023968825,0.00082973175,0.0077402107
2,-0.35886192,-0.21462652,-0.25793168,-0.24462558,-0.053169023,0.18939935,-0.81433916,-0.0018518325,0.10871901,0.098942906,-0.008725088,-0.5276382,-0.00061999727,-0.3106988,-0.2014602,-0.0010364216,0.0012553197,0.040325884,-0.5914601,0.013662671,-0.0075114258,-0.16138883,-0.045766257,-0.20992526,-0.24711035,-0.2743729,-0.0037744592,0.056047164,-7.671454e-05,0.015081793,0.10076465,0.002835568,0.00085757946,-0.00640355,1.7903176e-05,0.0069020796,-0.10075021,0.13106309,0.16879486,-0.4486853,-0.003850702,0.26542515,-1.8862119,-1.9127731,-0.670017,0.0022380564,0.004861532,-0.0010046093,0.004063885,0.14581071,-0.0068023712,-6.585599e-05,-0.004240319,-0.0027864235,0.00053448055,-0.00049679726,-8.440599e-05,-0.0039164424,0.0074777505,0.13098617,0.09194718,-0.00048518076,0.0029333674,-0.00034389514,-0.00041218146,-0.009191986,0.0026362045,0.0011213878,0.002340659,-0.0014340135,-0.0010814717,0.05434764,-0.001554508,-0.10414249,0.011511043,0.18228695,-0.0034814978,-0.00082911697,-0.015988778,-0.00023747377,-0.04595331,-0.010637958,0.003961812,-0.0014939337,0.91588086,0.002116163,-1.7956601,-0.007428962,0.124685876,0.071847536,0.0064496626,-5.4237957e-05,-0.004203202,0.00036248454,-0.0005445716,-2.297154,-0.0014932558,-0.6208085,0.005938118
3,-0.37209174,-0.22134954,-0.26843327,-0.25416136,-0.05488787,0.19743934,-0.8442603,-0.0024175758,0.1118217,0.10432688,-0.009514689,-0.548903,0.00031888415,-0.32773846,-0.21334037,-0.0009061994,0.0014258906,0.042960197,-0.61849,0.013582003,-0.0080255885,-0.16711609,-0.047449626,-0.21966444,-0.25593486,-0.28687388,-0.003822092,0.059192497,-8.460649e-05,0.015908586,0.10973204,0.0027255574,0.001254105,-0.007598898,-8.166101e-05,0.006899615,-0.103720725,0.1344589,0.17003845,-0.4719958,-0.004048539,0.27785128,-1.9102833,-1.9463578,-0.6972406,0.002807221,0.0048824507,-0.0005747403,0.0041844957,0.15269922,-0.006575389,-7.5090225e-05,-0.0041952045,-0.0028373615,0.0005316917,-0.00051399256,3.519615e-05,-0.003962423,0.0076774578,0.12981455,0.09491615,-0.00045735788,0.0030145322,-0.0003647462,-0.00040584063,-0.009451627,0.0026679812,0.0018074891,0.002586872,-0.0015410768,-0.0012122024,0.055268664,-0.0015763988,-0.10607492,0.011585036,0.19236368,-0.003739679,-0.00071156473,-0.017040836,-0.00018673937,-0.04835247,-0.01134277,0.0040335725,-0.0015160518,0.94884056,0.0023005882,-1.8286251,-0.0073598344,0.12887126,-0.0012018888,0.0068441834,-5.342675e-05,-0.0044014505,-0.17207544,-0.00051910826,-2.366131,-0.0017137608,-0.6204008,0.006288225
4,-0.3225168,-0.19432196,-0.23561062,-0.21748587,-0.05061262,0.16293135,-0.7546943,-0.0018960175,0.10010111,0.08738081,-0.009075691,-0.48954502,0.0066422266,-0.28494823,-0.18587771,-0.0012546382,0.0014935985,0.03700908,-0.5378589,0.011557273,-0.008022931,-0.14977483,-0.038888577,-0.19041054,-0.22747086,-0.25346804,-0.004033438,0.050542753,-4.7826703e-05,0.015030949,0.095900014,0.00035223278,0.0004256395,-0.0061320653,0.00038373622,0.0064428747,-0.070097476,0.12369153,0.1283548,-0.41310102,-0.002862944,0.23330505,-1.8331456,-1.8417456,-0.6192558,0.0028654137,0.0040577673,-0.00025803962,0.0035615554,0.13449252,-0.0051606027,-0.00011773766,-0.0036956528,-0.0030331665,0.00067316345,-0.00039897277,-0.00022974641,-0.0042361906,0.0057036723,0.10716776,0.08187681,-0.00032191002,0.0012790599,0.0004496314,-0.00044300267,-0.00847626,0.0027704702,0.001827546,0.0025981038,-0.002020592,-0.0012882069,0.06042788,-0.0011842509,-0.09308334,0.013828813,0.16887906,-0.0032536658,-0.00055085565,-0.016731631,-0.0002485457,-0.042627126,-0.010562037,0.0036217591,-0.0012201526,0.8512543,0.0024085839,-1.7256472,-0.006560686,0.11651106,0.07200934,0.0074913586,-4.2925643e-05,-0.0036443854,-0.17200576,-0.00050322514,-2.1603281,-0.00201067,0.0007690283,0.00682064
5,-0.4365852,-0.25014606,-0.38716808,-0.38564283,-0.06512444,0.22120252,-1.3097179,-0.0030366362,0.12992205,0.1538575,-0.012001802,-0.6657715,0.025267754,-0.69698864,-0.28119853,-0.002368473,0.0025314644,0.09013778,-0.77830327,0.01932101,-0.015214819,-0.23588152,-0.053841747,-0.29959175,-1.8425701,-0.26693314,-0.007348492,0.11007625,-0.000168176,0.018885886,0.20936492,0.0024748025,-0.0008172343,-0.01399313,0.0031238236,0.0064196098,-0.13102521,0.11531855,0.28196043,-0.63582844,-0.002741884,0.41022283,-2.0140374,-2.1188204,-0.79423904,0.0032460925,0.0048947786,0.00051297375,-0.0007446689,0.19101258,-0.0020875195,-7.0416805e-05,-0.009366214,-0.004279362,0.0011160795,-0.0005865888,0.00078524713,-0.0073524676,0.005898158,0.31714302,0.0920497,-9.9766046e-05,0.0033587557,0.0015488209,-0.0052726627,-0.0059874356,0.002607524,0.023809088,0.007208348,-0.000503454,-0.0014104418,0.15581372,-0.0020958835,-0.15359482,0.02910012,0.23974915,-0.004821667,-0.0006186611,-0.0038399224,-0.0020211153,-0.054379832,-0.019711133,0.005384241,-0.002028535,1.1586862,0.003396335,-1.991714,-0.0019064269,-1.5823834,-0.0010900797,0.012864125,-7.145444e-05,-0.006279012,-0.17166685,-0.0002890254,-2.761942,-0.0061022243,-0.00013236277,0.008400894
6,-0.3107517,-0.18674141,-0.22021747,-0.20882462,-0.046623394,0.16270098,-0.7100203,-0.0017557653,0.092991464,0.084461264,-0.0075463573,-0.45695433,-0.0012976936,-0.25728318,-0.16571182,-0.0009406965,0.00119467,0.035464954,-0.50436515,0.012386383,-0.006256764,-0.1360403,-0.040130932,-0.1785859,-0.21202442,-0.23604023,-0.003184669,0.047174323,-4.8841102e-05,0.013289904,0.080627106,0.0027229658,0.0008790792,-0.005607386,-4.6601886e-05,0.006302007,-0.084268466,0.11874066,0.1427743,-0.37893677,-0.003533408,0.22259943,-1.7862136,-1.781072,-0.5827968,0.0013902575,0.004294458,-0.0010021223,0.0038260666,0.11977242,-0.0056721815,-5.6578367e-05,-0.0037475058,-0.00232095,0.00045725415,-0.00043447874,0.00025494845,-0.0033966352,0.006074532,0.101646364,0.08133898,-0.00042548208,0.002798486,-8.0445956e-05,-0.00036394253,-0.008083549,0.0023053393,5.291906e-06,0.0020569477,-0.0012768201,-0.00087586435,0.03890432,-0.001283438,-0.09096899,0.009345291,0.1548808,-0.0030148635,-0.00077845994,-0.013609606,-0.00010983875,-0.04063316,-0.009658339,0.003693011,-0.0013671066,0.80523914,0.001805596,-1.6675934,-0.006914409,0.111120604,-0.0010862311,0.0054633357,-5.3123294e-05,-0.0037223983,0.00028851457,-0.00046139112,-2.0533876,-0.001079095,-0.6207786,0.0049990066
7,-0.19796312,-0.1218722,-0.14232543,-0.13049626,-0.0323141,0.09660502,-0.46837193,-0.0010425845,0.061630424,0.050968617,-0.0053437427,-0.30240488,0.0035631526,-0.1606988,-0.10347083,-0.0010476978,0.0010093708,0.02266633,-0.31978425,0.008123607,-0.004722908,-0.0903124,-0.024104953,-0.113188215,-0.14087933,-0.15490587,-0.0025514257,0.029473271,2.7061785e-06,0.009645852,0.05015795,0.00026032582,5.5353863e-05,-0.0030653519,0.00036655625,0.004557016,-0.03848987,0.08421676,0.07705065,-0.24340785,-0.0017845071,0.1353801,-1.4196827,-1.3578936,-0.38446105,0.0009450627,0.002660168,-0.00057370734,0.0024915887,0.07805,-0.0032199628,-7.881373e-05,-0.0025137553,-0.0019166905,0.0004914448,-0.00023578019,0.0001279123,-0.0027668534,0.003103902,0.06146469,0.05242247,-0.00018449036,0.00074945163,0.00064533716,-0.00030304954,-0.0054013976,0.0019068265,-0.00025522808,0.0015627028,-0.0013889282,-0.00073251507,0.03427106,-0.0006338659,-0.059411105,0.009077183,0.09916181,-0.0018554293,-0.00050882675,-0.010338431,-7.009138e-05,-0.026785333,-0.0069027296,0.0026415484,-0.0008498929,0.54083407,0.0014440345,-1.2589147,-0.0050234944,0.07577567,0.072240435,0.004674749,-3.3952172e-05,-0.002263423,0.00032678872,-0.0003432651,-1.4270513,-0.00087034586,0.000103576385,0.004166664
8,-0.13962501,-0.086216085,-0.09921944,-0.09126903,-0.022913728,0.06803684,-0.33066338,-0.0007700924,0.042913448,0.036195718,-0.0038683831,-0.21414797,0.0029075854,-0.11026838,-0.07111754,-0.0008208096,0.0007840048,0.016522791,-0.2235237,0.005889161,-0.0031943633,-0.0632201,-0.017207135,-0.079103515,-0.10068835,-0.11010136,-0.0018157708,0.020726817,8.429474e-06,0.0069494736,0.034402702,0.00017693327,8.835552e-05,-0.0021427881,0.00025165992,0.0033803761,-0.025443064,0.061626323,0.052741874,-0.17014202,-0.0012925196,0.09317661,-1.099203,-1.0287646,-0.27308315,0.00045398966,0.0019440844,-0.0004294086,0.0018385111,0.054335378,-0.0020809793,-6.239568e-05,-0.0018414083,-0.0013156022,0.0003396517,-0.00016066762,0.00020636113,-0.0019614324,0.001969108,0.041841235,0.037473593,-0.00012933474,0.0005019361,0.0005625399,-0.0003471136,-0.003870733,0.0013484148,0.00038465022,0.0011427345,-0.0009356542,-0.000495296,0.02193139,-0.00039734886,-0.042979375,0.0064707687,0.070410825,-0.0013242997,-0.00034981186,-0.0070404657,-2.25872e-05,-0.019329133,-0.0051110163,0.0020034632,-0.00062180584,0.386431,0.0010534743,-0.9476436,-0.0037078902,0.053862352,-0.0005166743,0.0033321755,0.005572018,-0.0016578997,0.00022716155,0.031161413,-1.0306466,-0.0005440442,0.00027204579,0.0029973898
9,-0.41514334,-0.24494906,-0.30489066,-0.28890386,-0.059522368,0.22585282,-0.9342513,-0.0012210116,0.12529874,0.12113088,-0.011170093,-0.61170655,0.0006967049,-0.3807365,-0.25626144,-0.0011851493,0.0011807549,0.043510817,-0.7030834,0.015365933,-0.00846112,-0.19705269,-0.05376561,-0.25071454,-0.2871417,-0.3207596,-0.0049723103,0.06898988,-0.0001299624,0.017315807,0.13610692,0.003226098,0.00032441318,-0.008749599,6.4013264e-05,0.007427191,-0.12106457,0.14420488,0.19968875,-0.5379054,-0.004191312,0.3245895,-1.9709294,-2.0326853,-0.7767055,0.003055107,0.0052781217,-0.00096088694,0.0044240747,0.17467874,-0.0075392174,-9.22449e-05,-0.004893415,-0.0028367753,0.00067522936,-0.0006081033,-0.00058377744,-0.004598618,0.009263028,0.17429474,0.10761519,-0.0006621171,0.0035259414,-0.00067981024,-0.0006411556,-0.010411429,0.0032635971,0.002418179,0.0029878402,-0.0009847351,-0.0014500923,0.0717101,-0.002006098,-0.12179538,0.014724937,0.2130619,-0.004185059,-0.0009158993,-0.018498117,-0.0004890549,-0.050699137,-0.011695185,0.004286591,-0.0015429722,1.0443331,0.0025865135,-1.9141481,-0.0071581514,0.14012125,-0.0013279314,0.007886287,-5.274821e-05,-0.0049192086,0.00037574553,-0.0006036706,-2.570431,-0.0027282904,-0.6199243,-0.33798954
