,P27635,P18077,O95336,P33240,P63279,P00390,Q14919,Q96RT1,O60869,Q92890,P99999,Q8NC51,P20962,O00622,O95793,P55809,Q15582,P49207,P49006,P40222,P31040,P36551,P35222,P60468,P30626,Q6BDS2,P28072,P59998,P31949,O00422,Q15084,Q02543,Q13443,P98179,Q13637,P82979,P68371,Q14108,P67809,P62917,P62910,P62851,Q14160,P62424,P62269,P61981,Q92747,Q14764,P61978,Q07666,O75439,P13796,O95757,Q9NVP1,P09669,O75934,O75608,P10412,O60831,P04844,Q99614,Q9UK76,P20645,P23528,P09104,P08195,Q9H3U1,Q9H3N1,P61026,P07093,Q9H5V8,P24844,O94776,P62266,P62750,Q9UBS4,Q13907,P84098,O15143,Q00341,Q03135,Q15121,Q9Y3A5,P42766,Q16698,P46778,P31153,P46782,P11802,P27816,Q13547,P29317,P30085,Q13509,P07437,P08581,Q02750,P24941,Q14978,Inhi_5,pert_id,trial names
68,-0.0296575141502894,-0.2667213363116762,0.2459509035471822,-0.019255797551761804,0.36418937304154103,-0.2500401307639815,-0.1653973105783191,-0.14150140549852433,-0.13994173546599972,-0.01831724995245872,-0.37154082847440845,-0.8170063042342101,-0.4986125075063021,-0.1674562709350267,-0.07278893205112334,-0.0669005366552065,1.3217508115728636,-0.08892047670373798,-0.007361787445561263,-0.1997989159565999,-0.21968027813593827,0.1535722387615929,-0.14143646219974826,-0.1527106601287524,-0.06766778684758568,0.11132354118063077,-0.03266208963721554,0.1289146943543802,-0.02169689708619818,-0.2974479154677036,-0.008168278017726719,-0.3474429803583903,0.44881550686770194,-0.13594045180139683,-1.1443846764857004,-0.09882842336171126,0.3084451618958423,-0.1056546790234703,-0.301878641928908,-0.23070483957569185,-0.17742771918271286,0.0302636825425783,-0.02046577208580345,-0.23292974768333374,-0.10009235475860771,0.20880869815434802,-0.14345024967157272,-0.268034270043878,-0.17945564643777537,0.08827891194110188,-0.3256464106003882,-0.525386741370859,-0.390576044763985,-0.19507391147394235,-0.23946718342361026,0.00245210095447466,-0.23916851220445232,0.2673391437138147,1.060542895538791,-0.34784634662004593,-0.24183376584749525,0.11029649960285688,-0.016717461298983143,0.24934096992973206,-0.2107552920197466,-0.08422084350962722,0.19386974428695727,-0.020319498610608413,0.1123809921288101,0.10985677353863248,0.056442564875969464,-0.632627029328681,0.060452121171149405,-0.09447280126606782,-0.40256246483132085,-0.12032254569326094,0.28045142333016376,-0.01129179680684216,0.03280750772987787,-0.16594226147047175,0.0847968104907375,-0.16424932971519288,-0.14109790675112796,-0.39107978924559017,0.3182184105942026,-0.1333624541082552,-0.28958658903696843,-0.15532547593290288,-0.15060192067563904,-0.45869772361258954,0.2316925810718625,-0.35923661017367153,-0.150652410830826,0.336008414059456,-0.08214217988803363,-0.48545105918129733,0.379304838771765,0.2857130851616511,-0.4037588760649508,1.060415122,41,Everolimus_41_24
71,-0.4100736293782576,-0.5251057030737917,-0.16648207755340394,-0.164576609628901,-0.11052687207232299,-0.22072284143527565,-0.5109563851988014,0.034808937058822334,-0.09415416818038924,-0.10520818027723615,0.32692860608722085,-0.7832603312680448,0.40461500479662965,-0.11512667456623689,-0.2116722208658238,0.04158522251317198,1.2161666542886482,-0.46313592877550275,-1.4115370787019594,-0.44830357189512404,-0.2726365289804457,-0.4536041176095617,-0.1375262911817807,0.48221149215316694,-0.31481371297118826,-0.22435903019370812,-0.5161195285430715,0.044497803436313675,0.22497966191687171,-0.18055579423850143,-6.792516491768245e-05,-0.8190043294710332,-0.05247760709043623,-0.19713686974054515,0.06538818468689153,-0.2588540102099625,0.02921564278245133,-0.08870468904767709,-0.35137416778204794,-0.9054364825629375,-0.7571881869603524,-0.16607690572207462,-0.4861544393383774,-0.5877252011525499,-0.3251769070022685,0.1510512374528238,0.4013211341218233,-0.26935059681846735,-0.24153776331294027,-0.18483672789736508,-0.6209271392622538,-0.12038444430031094,0.3629336725804106,0.05371669474244032,-0.21219599751321608,-0.016714080248216856,-0.3508617379111119,-1.1825670263632624,0.10144501869315198,-0.040114352037918403,-0.11133698611188847,0.14058163145659056,0.18000397818838929,0.07571138115137126,0.09345140316950624,0.17708668378952233,0.1923569545166307,-0.2814612062605211,-0.1818325928678192,0.43453079720965615,0.3066456241085673,-0.1958636079878228,0.047458524458584124,-0.7830519444337073,-0.2760906753722225,-0.4277497890426884,-0.2629632511470073,-0.590826795375439,-0.07993962950110665,0.04296957481100524,-0.3467783420528734,1.1010967539997099,-0.25377091496757703,-1.0481845142625026,-0.13066842542426926,-0.7607003288156676,-0.3933406679665541,-0.3285192221191327,0.23396262732036707,-0.3423506976891973,-0.0739119623063731,0.06370593115000212,0.1808330978874553,-0.022655550373350597,0.08737711816518667,0.6189386333928012,-0.36341853977084265,0.34379035122458834,-0.592036597451877,0.5725960229,69,Fluorouracil_69_24
74,0.07116151643686476,-0.22162597596180325,-0.08540478271144171,0.03780213918506839,0.12828715653940406,-0.16333755138165382,-0.08670886505879805,0.3342162813501457,0.12854379459054174,-0.024882083947161515,-0.324636988867899,-0.44100640883701053,-0.027395966459986515,0.2276359643003763,-0.14908386446967734,-0.07947525962510674,0.07857980893073152,0.0421413170432338,-0.14588925942856562,-0.25641611861902724,-0.007614213744034988,0.2384247545110923,-0.19266224353971909,0.47706439894219127,0.03615527343306997,0.39907612686171023,-0.05058988868284526,0.17837351896690057,-0.12400801936964578,-0.21451436394967843,0.07550911802629341,-0.25941146551253375,0.10705752895236142,0.2903846751943574,-0.11485775476586954,0.271319699529759,0.14388666935532954,-0.2478251597526424,-0.36822371628177686,-0.13098800960991483,-0.07603322883205312,0.2172312066503499,0.03153553489769147,-0.10303489145598532,0.16771580883560006,0.1485740064972581,0.39962468092297565,-0.041174505830013426,-0.05256706625625486,0.2801973369050017,-0.03489417043915474,-0.41362955817440544,0.05452689082821041,-0.15487641381470124,0.31762583932706184,-0.13277502032571642,-0.1012257230787744,-0.4367073882036294,0.7938703783646583,-0.13294202446880937,-0.14396687092053184,0.2414548868931392,0.07372644562282682,0.11260628646794975,-0.4231270571755725,0.1929838872757862,0.18319686789653455,0.0305083870931466,0.11288200675081154,0.06373660245324636,0.045090271126333945,-0.7850924022518532,0.07286713201519424,0.0017115968822540434,-0.16183264953944218,-0.22817452183000786,0.4015879045597047,0.1614852292248377,-0.06531035010377614,-0.05464805479836739,-0.21850727183135177,0.2941091638784615,-0.2992120240104907,-0.1647356212300483,0.20991513932559866,0.035036003799933366,-0.2196211283397923,0.04901849509742774,-0.4278883106729945,-0.2687758871276834,0.37337919773441625,-0.09403747160480234,-0.10351955169638263,0.1386648562535686,0.16367000923680372,0.25969644412580006,-0.3927623909961425,0.4595308340593829,-0.06561378351762584,1.104892513,42,Fulvestrant_42_24
77,-0.25334741858994947,-0.5582966101867656,0.01812576857447587,-0.27930096628662476,0.11319513816085253,-0.5566834945132074,-0.9164698069104125,-0.32775095048133446,-0.6576000232551854,-0.18875647932722703,0.1588542509552673,-0.6222617553966585,0.5171530826073881,-0.02646175677844927,-0.495780581878772,-0.06340363111512747,1.0316908076471139,-0.33735589302760677,-0.4277338820255914,-0.3836759159403143,0.06603013446560609,0.03577865084031915,-0.12554012690404884,0.26078738276276175,-0.364821596547032,-0.793200420941367,-0.5303625802702797,-0.04205981515881513,0.37589599143941665,-0.20507015573446277,0.1389914450116012,-0.8031355312291747,-0.12016563536648561,-0.21299189149646994,-0.37254353255511113,-0.3915287261290674,0.13841544188414914,-0.05410507843572426,-0.6094716893623874,-0.7943594403711881,-0.19388664147552123,-0.20743362877276486,0.1762913329535205,-0.5035066453017839,-0.33450192570046416,-0.4692295994970849,0.8096702054378628,-0.3114842924797821,-0.3312016523288463,-0.45008848334684015,0.18619019151721727,-0.3272425106032086,0.2614661374541325,-0.2969937438218087,-0.5091180890097033,-0.9666215772943202,-0.13622894422641713,-2.0334198130658483,0.57095583603976,-0.03755818704069305,-0.3656798222833581,-0.1589969394610464,0.28561989635291646,0.15308064765542959,0.16336344453167792,0.18178636003168155,-0.052210614684519575,-0.32000548601187595,-0.6380860899136392,0.5289267594107959,0.25594372073493826,-0.35571212655536955,0.1916561963798047,-0.10150859750990811,-0.3264725186456079,0.445895019640188,0.12147225188105232,-0.2073910447561704,0.08224768915413784,-0.2576098198893105,-0.44414300986391136,1.2388787255032911,-0.9610885888019233,-0.5585964589739963,0.04132637919122006,-0.49771241989610376,-0.38233658605361415,-0.42776155199553795,-0.20503051201396527,-0.3672480728461897,0.1258822432494142,-0.22610742366144532,0.029744634908543958,-0.03206716926891658,0.14834061261722745,-0.39423946796362525,-0.18739134661623538,0.9944876205025982,-0.6880610013722129,0.2517025334,56,Gemcitabine_56_24
80,-0.11186820723832724,-0.4953970551778893,-0.22808053289456168,-0.9179894654135058,0.0027700809107453297,-0.2672717429846115,-1.339831859019526,-0.246682531406994,-0.45469256071969905,-0.33691757221960666,0.06042747659623216,-1.203297274476655,0.5381836812801359,-0.28700406705064846,-0.3999884120175253,-0.19268350421615232,0.8854807199741567,-0.3183056134855457,-1.688026080450552,-0.5677840358918543,-0.757900890580864,-0.288521416349619,-0.15195309152901235,-1.7864190545731233,-0.693916538750572,-0.9895668380846948,-0.8673953971604588,0.018271617450146483,0.551993812071843,-0.02331403378405524,0.09274903614163327,-0.9382390218264166,-0.2232073021642147,-0.2975849536065676,-0.22372127448932647,-0.22358143423212593,0.08531568530512479,-0.06104061842669269,-0.7775168626975691,-1.1812791518744081,-0.5120124446897044,-0.3860547244175898,-0.41305737489758626,-0.4834032405768654,-0.3473384223258771,-0.5666898728451181,0.37622446479710625,-0.1796301909904736,-0.5414805544471394,-0.6922917030709154,-0.38392674727949766,-0.16160999257515948,0.21360134929497812,-0.3352532677661129,-0.1849939037273541,-0.8920027994384349,-0.4585360301593933,-1.7365440685492484,0.4554614148240219,-0.14328136270275338,-0.28220401832697956,0.2023892719332205,0.3389345054449215,0.06418638782184545,0.02143677170781684,0.0876307615826109,-0.2984837092895279,-0.6113675527849548,-0.6816592801391002,0.5370984965993038,0.07851738728580905,-0.46599671651423846,-0.4231243498886314,-1.5634259108317472,-0.26441777531005023,-0.4550286227143851,-0.10485558966973403,-0.30737060107313136,-0.2087442201033539,-0.07744510591423485,-0.6375101675435267,0.5717295811661941,-0.7285886148326441,-1.0887171818653238,-0.676506564196033,-0.5348540989809726,-0.09934931020436248,-0.6326622442500338,0.35485355157050225,-0.6356055814477588,-0.9958564583175461,-0.25319554065923117,0.024936043563806135,-0.030235816480321132,0.15228628867574565,0.7408604532018987,-0.09383965217848857,0.43180953939332994,-0.8391118155587344,0.3279760283,72,Indocyanine_72_24
83,-0.07916766153983369,-0.12316635106930394,-0.14875675797395624,0.28961272031079704,0.17969602556406847,0.06938500904386273,-0.137034965959166,-0.29483031230719653,0.06781951389779574,0.08865667014273931,-0.09042928935536193,-0.39956204320557426,0.07392455700298635,-0.11788925044733743,-0.06299632399801726,-0.18067208088029738,0.9549197596033868,-0.03813553221539312,-0.5858761134796643,0.16071126089240914,-0.023610615669378998,0.24874189766376167,-0.7487037823332736,0.4078220474139876,-0.2472841806970827,-0.06344305743402134,0.07497105461181529,-0.02952915087405041,0.10606847157580256,-0.8190887547876461,0.1664876187821844,-0.2731593417223089,0.038294972983169674,-0.06616691278885271,-0.441200389437165,0.19480311482665522,0.36142757210398896,-0.3498499148428383,-0.3212917456974533,-0.23574227409398021,0.021685176404792016,0.09696819620674198,-0.21856683398177487,-0.1854499663707353,0.13618997558289725,0.2559528379005818,0.38279843453059587,-0.2760963525051747,-0.025883368488386838,-0.007085515309126276,0.030411980709956283,-0.18489239850255737,0.37248082930515863,-0.08607232044022665,-0.18420673187689215,-0.020012631981892275,-0.04484663522268434,-1.287992861548631,0.13525839957479707,-0.2570684016873073,-0.2512829698193299,-0.07629739396857114,-0.03550081370620036,0.3152537925413695,-0.10769219356666304,-0.16225410984305366,0.1810665913238844,-0.19603803844109757,-0.20304916474663967,0.14253221376929265,-0.25351741997420413,-0.7105765143026801,-0.0020958897508259002,0.07938246670137135,-0.32742578863281363,-0.1754369496893946,0.10491632545124745,0.039767279687506714,0.07447422137693101,-0.10042407898853702,-0.24758694936303285,0.3805830819946478,-0.23729215258530115,-0.23707963535897392,-0.060657373929714674,0.011358057038984922,-0.3278805869331053,0.05268247598424527,0.1869951323530804,-0.43479888775297465,0.3224595509395219,-0.5511114919027457,0.010517155071003334,0.47676944362414403,0.35079953708980405,-0.20273251887349317,0.12990180325194664,0.8677416322933372,0.04197113785882937,1.2223945410000001,57,Irinotecan hydrochloride_57_24
86,-0.4864235274130802,-0.08571921111543666,-0.25311839580289636,-0.5794146002011031,0.06841895703449775,-0.4325412486697006,-0.16405463348426944,-0.2427845340899056,-0.8037929605730518,-1.113629882625347,0.0323545214223118,-0.06794938343719552,-1.300810239342552,-0.380294063617659,-0.5518325259281902,0.11476817023361856,1.2896895239735933,-0.010910091212551286,-2.6671702195194116,-0.3961757710184184,0.27296878524706575,-0.04346611438262876,-0.3656229453220426,-1.0919715606150693,0.08220490002128551,-1.0118939362499833,-0.15493375415759414,-0.30746145936264285,-0.14824898695188254,-1.1915902696937242,-0.4500179576450229,-0.16055518297220492,-0.13723931982979176,-1.5321913937928333,-0.8648458816421006,-0.21498277860403062,0.3664346337256236,0.15418769943892316,-0.5202974255046394,-0.05935719172463003,0.11258852999571674,-0.08812023577122706,-0.3256529390988108,-0.36669658984879777,-0.32070424373595174,-0.4335265742247338,0.3924618789904001,-0.18444203086615776,-0.37459861727013327,0.2660825179929727,-0.4018607473362983,-0.9304857213466282,0.1989827340126081,-0.7595656516727033,0.48912669373018075,-0.23917176443271537,-0.41197842461601675,-0.80442323620023,0.2202409521837002,-0.5564261093091338,-0.5439176583778068,-0.2073051727510066,0.2198342140287333,-0.5912352700583225,-0.2952123016335562,-0.4892454875025549,-0.14424803823312815,-0.021959969558731408,-0.46125149869275744,-0.3361424295810059,0.057174368689581236,-0.3948484485118052,-0.43432868845909284,-0.17525397891322894,-0.23982315418177413,0.3860082982136597,-0.3944563108426933,-0.018554796554262617,-0.026298724217510682,-0.8086486962029129,-0.687668310667125,0.05940265105397946,-0.23822260932273318,-0.5772204832549898,0.011368221403619408,-0.3167119113353966,-0.22659628010956887,-0.2729062275137985,-0.24182613725024651,-0.325318464372418,0.021043004736671905,-0.3107081535040887,-0.07132602819242606,0.1289435707985827,-0.6816708044845573,0.2957729651351313,-0.49433111341185815,0.36661737814037304,-0.21928084953304575,0.48564826076380396,31,Ixabepilone_31_24
89,0.1423276983385877,-0.13591395963540942,-0.07415784727226217,0.018057703147730062,0.29380465892838237,-0.1767026207150042,0.11685531392827915,-0.1248135965765808,-0.06472752119766831,-0.3100985034926431,-0.35789390930161197,-0.26852852313020786,-0.7498876034497056,-0.17082141254224692,0.10452032659309729,-0.05994888760037603,0.671487313425534,0.11955029051662562,-0.7117176773085983,0.19538521828496933,-0.1478190577522275,-0.09128851362271627,-0.2894149854970879,0.34740040509616676,-0.1574769165920735,0.08446394623670121,0.24067779616352833,-0.03224588820009114,-0.37253375436458497,-0.9241935547908945,-0.05572548131930897,-0.1711693876691405,0.18996023798192793,0.15957873271995185,-0.6020774929851358,0.11418311068266991,0.20503785690546858,-0.31676284180809194,-0.2212509872989026,-0.007352253644600057,0.11041566912211005,0.24138346466227892,0.04950000174701994,0.03330542802298856,0.07388421327146973,0.1468803264549641,0.10324637930662933,-0.02636015269685495,-0.007553970187991904,0.05466595574510499,-0.32298031068875815,-0.47267171312226886,-0.14179835992974235,0.1620453006488655,-0.02340266707645502,0.17415919138054406,-0.18574836931350625,0.05056043701245366,0.12486529691105747,-0.34812187769492525,0.12491580933128739,0.24670082011308522,-0.2293594713264102,0.13968248899817853,-0.392181323037666,-0.2146020194924629,0.3062302272742537,-0.1684248157241732,-0.07043522176667677,-0.11531637568968241,-0.0765330237698597,-0.7419474323849452,-0.46337025722207725,0.124222783906154,-0.15365305109070224,-0.35629863740857015,0.035025038419758354,0.12730336035990963,0.011199002411270595,-0.19619685893863714,-0.1043461795731415,0.35080731074904287,-0.08766525221599632,-0.20470221933072,-0.061090425775049355,0.075341021706386,-0.2596446457859656,0.011660823978818957,0.248424213615117,-0.29019777995056856,0.08866355979062646,-0.6230803693024901,-0.10601833457598848,0.3134816230338847,-0.0012492679594426719,-0.13324125864214245,0.5211919034388631,0.46552134894389474,0.08876611016220311,0.9890420643,32,Lapatinib Ditosylate Hydrate_32_24
92,-0.11715489352526615,0.04377714187045064,-0.030276837409658388,-0.18373508834373178,0.08158293193041473,-0.16297347111260574,-0.10781902534605924,-0.000446554405052831,-0.16626228990266273,-0.20059727607684588,0.2850057961690102,-0.11302379447711529,-0.06367600978847003,-0.6710317993072438,-0.30533381546432264,-0.08235269408862679,0.4590595405567847,0.23696381074703496,-0.353350064129176,-0.2968774655064909,-0.043344740348634093,0.20670230835748515,-0.46548587438403893,0.13130965385083668,-0.07979748595329028,0.022977068071167107,-0.013644220865317117,0.14345124556749944,-0.03287386047243721,-0.6881199227337351,-0.2974257971282019,-0.03883405440113361,-0.09926757454359773,-0.19940882077836167,-0.4192291628935649,-0.07455045253949984,0.20687437799259564,-0.4248999968655826,-0.12880995947280816,-0.06428553954567391,-0.07213080549731611,0.2498306133512879,-0.15374316296199175,-0.14902186795384803,0.3049798567667917,0.15128006846522302,0.362155140799491,0.002585173246145047,-0.09560667309056448,0.3296653198358476,-0.16671630492959397,-0.4894399464100725,0.007205499021520521,-0.014883827122292317,-0.15554996651448752,0.03825407768293132,-0.30017135602007006,-0.3481089531528412,0.9233245076056461,-0.17204992579855627,-0.0086479442361061,0.1259325798975275,0.05911540094250641,0.09318225949800672,-0.0271535643442589,-0.34809186044429047,0.13361416403497614,-0.047649092541170175,-0.07881872182033567,-0.42829738916493015,-0.24721399480670683,-0.2179555302888644,-0.44499773523201336,-0.0019436145938278766,-0.03819992988115512,-0.1266548654218566,0.11794033995132097,0.0278303256430133,-0.27481404503376805,-0.11381182199675187,0.11141722400402476,0.33027811126903844,-0.02354311552599345,-0.06754310696680867,-0.08181530823743997,0.050211538558481116,-0.23509875242755432,-0.17887272430433585,0.13094775550063378,-0.18958785820808177,0.23334867656167094,-0.3539561674184517,0.02510332193097348,0.11314009779560992,-0.12993567188902186,-0.12514354911733955,-0.02610391488531449,0.4941833171050229,-0.25651037567007107,1.03222441173061,12,Letrozole_12_24
95,0.1205916486653802,-0.2335617537858661,-0.07597043740962789,-0.4487523154486051,-0.05680034230924399,-0.024672017006416302,-0.5511655037282168,-0.02636276458208756,-0.09398734504054279,0.03371195713125056,0.2574453825910686,-0.507641801640497,0.44491486510426537,-0.11501291864938484,-0.41839664929640813,-0.123813331587269,0.8276183531325336,-0.1829704629212706,-0.7857530429351693,-0.3663299656431019,-0.198297128313054,-0.18896325782197765,-0.28826269783800534,0.045267035801256406,-0.2432700591837167,-0.8909167385104987,-0.5491488475055792,0.024824193373355324,0.2410375336553435,-0.9320800112421753,0.006720761812376741,-0.40437465424915064,-0.24128775427260515,-0.13801196900930893,-0.1259385829629243,-0.1419748300757269,0.07246416545101277,0.16535907204879263,-0.3043131659125025,-0.6625603010071272,-0.5910796709225928,-0.06903078582568227,-0.14382758802150633,-0.22364912660040306,-0.06239467596889251,-0.3950386494690909,0.42595291773800764,-0.21415201774223266,-0.24074304285742845,-0.43487561270328107,-0.4701210131530235,-0.4343319699518302,0.11219771934502004,-0.21955892169323668,-0.4785606055036353,-0.07495971446353793,-0.3481655068204437,-0.948780429792949,0.41510191686577663,-0.05384415835023551,-0.6453845600199457,0.45160371560981866,-0.5951192079079298,0.15347511521488688,-0.015990852980945037,0.08128394220357427,0.07826475528032706,-0.34686282200808316,-0.09048642339434315,0.19595391622186378,-0.12434536632424908,-0.4662324493510391,-0.020428130336418215,-0.596449676795121,0.012654337916742336,-0.21038975763260717,-0.20887610964819783,-0.021297629871491794,-0.12074146345219135,-0.018653572174961257,0.049817861861616276,0.8250188049172474,-0.5428426441747266,-0.6154162345829645,-0.3058836036398009,-0.17217625141720025,-0.10692482343722509,-0.3236035436002271,-0.005462891994105583,-0.31854890733741187,-0.3819539735835431,-0.17906523518314033,-0.03438944770582695,0.019632783392118564,0.14599831238978686,-0.6478963806849114,-0.40526349326112515,0.03904954274769906,-0.5429372592856263,0.9289022065,71,Medroxyprogesterone_71_24
98,0.11468848009109534,-0.0852192945596465,-0.11847571956749685,0.10796536709751207,0.18281860255162208,0.06251416990065181,-0.09592940797046912,0.21430140402904527,-0.1049740426487264,0.044185340780154014,-0.13470585292108173,-0.3480825354173738,-0.12115702361284142,-0.2838521546799143,-0.04066009714960903,-0.07296173614167484,0.769078601105298,0.16249686998668564,-0.7169287527393925,0.030805808876473773,-0.21524856439844653,0.13865891685987944,-0.48325735328680813,0.10504991296721827,-0.030535784580811572,0.25242088877128865,0.08188839509219605,-0.06165983137010691,-0.22892064470354864,-0.9101288878656545,0.057642026391970025,-0.20684890389602115,0.16435572143840546,0.14494520870249752,-0.8828734499634309,0.40611251979791757,0.2642304288190747,-0.2741799100730971,-0.08544059887813986,-0.09724000332516393,-0.07975938813117166,0.30879670323306185,0.23548994476568164,0.03726490826252959,0.2152864230101068,0.14119889237999486,-0.04568280231113354,-0.1892841538413583,-0.03368959109020814,0.09156549944363575,-0.10195785016044467,-0.4733300903702926,0.01799562878490164,-0.13264388384546044,0.007160442258137704,0.019993616083733227,-0.031603388899791314,-0.7616015301159273,0.5823993471739609,-0.2920877346615855,-0.02880363332290715,0.10913121997251991,0.12174225919704464,0.1248433995694973,-0.40766203755354186,-0.1062042435254138,0.26536299868662894,-0.2564530264033326,0.006380080744677903,-0.1100690525929912,0.13826046087775137,-0.6603795551147367,-0.04218548528813627,0.1276782334498723,-0.08402918879770338,-0.41879147118518417,0.08215068367984228,-0.020658258842322457,-0.004745445155178769,-0.04231604477406518,-0.08371586645617374,-0.03177532619710436,0.055593605589037316,-0.10661127105146989,-0.09297949808094898,0.10657336402028332,-0.13409459132948776,-0.013642673996647148,0.34985320632869676,-0.1668570622395558,0.18565578455424123,-0.37505965745684416,0.015125779548899432,0.2641808057452602,0.20181074119158493,0.4676113408605808,0.409742391775052,0.5980071997179434,-0.3003064413133402,1.041082649,68,Melphalan_68_24
101,0.03931996703847666,-0.058238936671196874,0.03371201112628899,0.20243268299633288,-0.1156064374671908,-0.23675990139191647,0.16852313286229867,-0.31472133974902194,-0.7813988141469754,0.3371075909737004,-0.2064347725339943,-0.44192242618694094,-0.1475295539639033,0.2314922880707128,-0.06869451660803991,0.20533981040978364,0.9869568338755567,0.048910739922758135,-0.48969885986552925,-0.284161562208001,0.06258444059843282,0.5784992879101322,-0.011546344889300661,0.4355403432942399,0.1003873309826326,-0.3134504258948251,0.25394935589595385,0.2434453685348511,-0.14272819243446888,-0.8278438491961587,0.21688588543676723,-0.28793213353561553,0.153419017093722,0.10207947983835149,-0.5129192259614278,0.27277623533156165,0.21267071789854386,-0.051845991996437385,-0.2064944897071459,-0.17959514807376167,0.14718949692892086,0.34965745411650767,-0.18034277139456437,-0.16582094473832104,0.16539095299286297,0.05428418989715178,-0.018134378425732622,-0.2726880001819007,-0.008131647549145887,0.14958170697653253,-0.2141513258315614,-0.09444619832760608,0.21474602865564205,-0.03838243498231459,0.08572769507881645,0.07961870856127819,-0.013731738317666406,-0.6863880444828679,0.9117459728238407,-0.02949623273565755,-0.3211289926114722,-0.4897388420617137,0.27588508656382954,0.08956011284092051,-0.34372035715837285,0.19400020685240885,0.18792894093692214,0.23904274228603714,-0.18998467726588397,0.3575408331583864,0.5665766550147802,-0.14681456118300834,-0.06038229336638087,0.16016556402340457,-0.4034323706440206,-0.18247406873281394,0.00751375398921215,0.04118421547576331,-0.1128340994022869,-0.11117531932976234,0.17017423910208726,0.28107117423397293,0.1079648775355767,-0.29448907480840564,-0.17800347925043933,-0.1506412465145969,-0.28021715467190994,-0.08148523177313949,-0.309037395665785,-0.2699516578606472,0.07535804456246344,-0.27342390250201803,-0.10154524635450966,0.20108622634022766,-0.016374987559374832,0.4635856164633299,0.5534554083098723,0.619913122337739,-0.17359603488871356,0.6556307395000001,74,Methotrexate_74_24
104,0.012383551643090832,0.02122621183081767,-0.016952600725298934,-0.41210315413683224,-0.3289878564454294,-0.5744579972547745,-0.7089155600679687,-0.3500197942975786,-0.217784467971707,-0.6096821662571563,0.05966052940790149,-0.38080004932782924,0.6761608312107853,-0.18938499132247102,-0.812982763061029,-0.0706604961604339,0.8064184606234005,0.030227772593674155,-0.5762857599599956,-0.2918348052578594,-0.058012245270128604,-0.048942828306739905,-0.2680960636166353,-0.2808181415692689,0.011106145760305866,0.21147945471277838,-0.4214822681656513,-0.08762708905799381,0.3279387060575705,-0.5645234675887885,0.05893773831487085,-0.32248651521852206,-0.08499896362976299,-0.11837715506885486,-0.6108672620547488,0.07641136899267652,0.29073798806438383,-0.14691151591539883,-0.3851203956235443,-0.35164832025863335,-0.08689937635815925,0.006125267751505771,-0.49579185152671945,-0.3127735714462054,0.09782511759571133,-0.11137560639866555,-0.1538402162779375,-0.1514275581495711,-0.12354505941240179,0.127289237360695,-0.1207543015104069,-0.09668147249962929,0.05751128315075856,-0.19502466189763756,-0.5787201047030914,-0.406012521138498,-0.2263174268321779,0.5173810365797494,0.04322980422558548,-0.10421857885336133,-0.45230743001016616,-0.3305281125023822,0.301103894841359,0.32882581173339126,0.22072979825808434,0.7398049159720146,-0.4398900034541548,-0.02352737165551159,0.035236787183097515,0.1491950687591907,0.3769060764818928,-0.4007508099183599,-0.311026740478263,-0.14770425518987296,-0.3222594885271532,0.7832188140180921,-0.04497421174098445,-0.06413253283998512,-0.46445922991791383,-0.3564869818145475,0.029341844760527907,0.6730043497449923,-0.4805276500291776,-0.1949319053645838,-0.1315209080885221,-0.0351786564466502,-0.4161997655209351,-0.37305033934184156,-0.8292363759790273,-0.0912589397477666,-0.0410863964311568,-0.021514268643353224,-0.28520065816036705,0.2150833876461952,0.17957845375776105,-0.043677693108442606,-0.2654594583324746,-0.10017172015953686,-0.40395154003697314,0.372895622895623,11,Neratinib_11_24
