O94759,P61024,P09622,Q02880,Q5QJE6,Q99707,P11388,Q14457,Q8NI08,P49585,P25440,Q99720,Q8IVH4,P00918,O75348,Q9NS86,Q93050,P21281,O14939,Q9UI12,P49354,P10636,Q14978,Q13472,P00846,P27816,Q9Y4U1,P38606,P11137,Q16864,Q9Y5K8,Q9UBK8,P04818,P19793,O60885,P04040,P36543,P11387,O00764,P22033,Q9GZU1,Q15904,P21397,P61421,Q16850,O95985,Q15119,P27338,Q02218,Q15118,P26358,Q9H4B7,P52209,P53609,P51649,P21283,P49366,Q13488,Q8TD43,P36957,O00264
-0.020468467801982068,-0.012264965679367301,0.0036933077737027393,-0.005322183807297345,-0.0017714549789290485,-6.014430218493767e-09,-0.00559735797865537,0.0009156616312963005,-0.00993720743280933,-0.0011734153873232947,-0.013012248341178902,-0.002349781996602997,-0.0032016181531433355,-0.009195984740236512,-0.0009259809965054702,0.017940290188871357,-0.0017404803759360728,0.0014614120809739572,-0.015553697250063902,-0.004226729839314042,-0.004086174012508094,-0.021356945308695682,-0.00262587394091864,0.007069648301108728,-0.010096182983128829,0.0009764442955828235,0.0054921647016799805,-0.0021210688903870625,0.011872797845732818,-0.01700050024967551,-0.013035399345452552,-0.008492063074530803,-0.009660874944357932,0.013815599847310074,-0.00700574528917374,-0.0013205260274514687,-0.019237439218747928,-0.006648330539648513,0.004847668623770993,-0.0007456933222485283,-0.04525542455985635,-0.0012120515749416561,0.004720120552457179,0.0014629636563668485,0.0010364095500984668,-0.008909918860634313,0.0130753996037094,-0.006371838811913315,-0.0003842868478635489,-0.0011778269561992668,0.0006261533296835924,-0.01198028310814918,-0.001082371786458783,0.012430878337438838,0.008408136026964195,-0.004759478468526778,0.0042534945829643825,0.006264964855984802,-0.005542644002021756,-0.001326932161778058,-0.0002889188295635482
-0.01763998226572463,-0.008793170532701528,0.005828886258686927,-0.01448824874065591,0.0005095578322596963,0.0035787175644732966,-0.016088817420032,0.005800564689189566,-0.002951020333311205,0.0002854325439094493,-0.009491920527537388,-0.010236146606845678,-0.009586784458202604,-0.00652874787747159,0.00013613135042267612,0.013383020777857526,-0.005440266881259334,-0.0005066198039554204,-0.022952007952726738,-0.005790555628390374,0.0002494755554890319,-0.018409888915658958,0.0007416481936768805,0.0068382754449269004,-0.02358856715904111,-0.0016754334487643105,0.004051328240601144,-0.0009206789390016858,0.005155760547647229,-0.02868021580486635,-0.015497303947693455,-0.013517416233873453,-0.0019058512262060923,0.011381342070834756,-0.008688108480531349,-0.0034607873003112788,-0.016965972545156503,-0.017619483597192818,0.0031911101148832453,-0.002433701137974138,-0.01857161689161456,-0.0009477250225289591,0.0064604793063981645,0.002967988566286694,0.0023890209016634283,-0.013512082175043412,0.019969639609978062,-0.00403941490947817,0.0020747720435677435,0.0007100427601787251,-0.012746384886162275,0.0025646062563020387,-0.001082371786458783,0.02099125121376745,0.007443142334323289,-0.004759478468526778,0.007955130931690422,-0.004919433142867276,-0.020502093564363447,-0.0016700994616232281,-0.000434630781644413
0.014577689267487348,0.00039982572516137753,0.0026418203979826933,-0.013654673959747041,-0.003568377536804587,-0.005893701498460848,-0.017385006618010165,-0.01711796411378149,-0.011951258566357257,-0.012709374321528898,-0.006956907174868514,-0.006015219557227116,0.005877372898126999,-0.013143770090915715,-0.006818199271398863,0.015062842725989373,0.0010636879658845243,-0.0033748338162774174,-0.030649133642663952,0.007308520466982394,-0.004398367008423473,-0.007806955290779681,0.008891625802993519,0.006795979562606483,-0.02335129285570632,-0.001017360890888541,-0.07968749861853076,-0.007557778398586627,0.03167245387252029,-0.028527757813077034,-0.023215236958968356,-0.02673880534712347,-0.03431076083502344,-0.030737452483172244,-0.00433264487616372,-0.005080755182508855,-0.04122711786145156,-0.0042275609573573895,-0.02030390860837467,-0.01043858443709608,-0.04432722779691495,-0.0033287706919642008,0.009869395106969166,-0.0031744309440651713,0.01543914911470261,-0.016897755870179828,,0.002363957085417358,-0.0010047569915955879,0.005191298459174827,-0.021302971317633673,0.0061100868703159615,-0.00967179050347572,0.02867699799787789,0.0054079604996325435,-0.014747739732148043,0.0009493475995176642,-0.004213405495205776,0.011165474201647726,-0.010492170043265872,-0.016632807667634416
0.009978388119210304,-0.009753134257726004,0.0031731399406382645,-0.007050700776043291,0.0010922264203622903,0.0017254935948262115,-0.005268337552862972,0.00405410977692844,-0.0019879799916392134,0.0010774172965362838,-0.008836800408877172,-0.005461062312466078,-0.009335358702566859,-0.006395196584025278,-0.0018371020934189368,0.01292963379512747,-0.002258515735210697,0.0014614120809739572,-0.01543472922201417,0.0011522843357026637,0.0007141916947867969,0.003638826780905944,0.010298679468463861,0.014964357242944263,-0.011520910335705997,0.0015673995988550761,0.003993026203643958,-0.0026176860411035534,-0.015048210418642034,-0.025029343630192206,-0.015497303947693455,-0.011093367827808372,-0.002349206826453605,0.0026203594799286355,-0.006542584921101844,-0.0018871187422037894,-0.012789110301455806,-0.00701428750006786,0.0017714264542476935,0.0008453855504865507,-0.010240119476975958,0.001880425081674612,0.005973843138346062,0.001720105968057865,0.0021238331642848586,-0.015573621285032443,0.00967619530226255,-0.0028237102751329088,6.347702934507099e-05,-0.0012236611679121517,-0.0005118844402241074,-0.003097920490826592,-0.0007766798816764541,0.01713390401584157,0.005757510680440455,-0.0021311761567318977,0.005475235831997294,0.005290630703423396,-0.007756243372315832,-0.00016201281324328349,-0.0024119695137621543
0.009626875350774139,-0.010953474221133583,0.006450449426675802,-0.004400923745205605,0.0017431059391318949,-0.002938122089908019,-0.0068569410253932535,0.0052359940714504305,-0.012136465449700323,0.0018461067307271979,-0.011790357832985668,-0.002227423849452501,-0.028645748047447937,-0.0056070897788621996,-0.0018371020934189368,0.01690701846570293,-0.0011062492943425541,0.0014614120809739572,-0.0063003247881271976,1.7894834552078406e-08,-0.008628767633536465,0.011853571131211127,0.006884477107037303,0.023209074592169088,-0.012708508416943477,0.0023712647977238723,0.00011805521820399054,-0.0013939978456258895,0.019554523967591813,-0.024147795939992354,-0.012308410606532899,-0.02279615526011734,-0.008692038854999104,0.014132318471412587,-0.007240152031250166,-0.00392091886735779,-0.007777556492766394,-0.0034173858630089644,-0.0009309348876438784,-0.00012286638714596452,0.012208107132297778,0.004223635619615237,0.0020371363519752256,0.001720105968057865,0.015654299343091732,-0.007362606447799685,0.010381800683707162,-0.0013193116014466768,0.0011801293022980835,0.00038414692659122067,-0.0007282046507515566,0.01733156820489148,-0.004028754495393219,0.023076552786862034,0.002832307400818148,-0.006398938694071575,0.008854055157707381,-0.003746382770148084,-0.001965027551097582,-0.004601007542657863,-0.0005812132480948488
0.018256359068899934,-0.00535389397683556,0.005512123041326462,-0.021285989473854978,0.000677319252223146,-6.014430218493767e-09,-0.017385006618010165,0.00454406387755273,-0.009973526219389364,0.0013058605547423877,-0.009713663463357102,-0.017630592845071947,-0.008084737570045334,-0.00790072668366407,-0.00045888249018971394,0.0156882998200193,-0.007413070510620974,0.005396218604043405,-0.05223914675951018,0.0012774074866798778,0.0016326803793171505,0.0022180629573297526,0.01248167185074823,0.009522872855518462,-0.026879117156443488,-0.00088784969922706,0.0062812643657851825,-0.002869703654623209,0.0036599235272667735,-0.013393588358897215,-0.021178465341374922,-0.017052085553844052,-0.008835100756289228,0.012418511154248824,-0.006542584921101844,-0.0013205260274514687,-0.00974643530733333,-0.01575056335455433,0.00676669632604934,-0.0028382454394888686,-0.012912517012075833,-0.0036174027793735037,0.0028683789831606046,0.0027232956826610285,-0.010100776591551505,-0.0149369576842729,0.012944708335415627,-0.0028237102751329088,0.001957283893558664,-0.0005496397054738788,-0.012883732617173757,0.003139002184499394,-5.888790076900831e-05,0.016926613835114367,0.009946242807323586,-0.005187191543439037,0.006646742806798867,0.0023772688654826067,-0.015842716152621575,-0.0006545558842510968,-0.000434630781644413
0.0023931003032520394,0.0017204521619285618,-0.0016455144679588336,-0.011633837376302913,-0.0018631312193546966,0.00124292900167778,-0.009849666557728072,0.0019960832936228253,-0.004070438276471399,0.001214722853112876,-0.0006396787776799143,-0.010073938324450882,-0.016065572610763815,-0.009492155383457568,-0.003291782122835071,0.006439148633098359,-0.008864885300677583,-0.0018192620838187977,-0.004612869382079104,-0.0072764363768286705,0.0033873278192194036,-0.019845821735102725,0.0001365101874291324,-0.004080181992193145,-0.011672807182061108,-0.0014100715776080906,0.002873018951475415,0.0008882602739925577,0.012684175733263416,-0.008298372863194415,-0.01348083873235264,-0.009482107808306044,0.0035224579293193278,-0.009474459828117928,-0.0003676724164159282,-0.0005382976426274421,-0.006943894782113232,-0.0139857570967742,0.001339299738390702,0.004618562898517906,-0.0766828437014201,-0.006684845359475144,0.0008905559422045864,0.002967988566286694,-0.0015816561690218745,-0.0016885204819091573,0.011191513500798028,0.0009494670728984745,0.0018096581724402097,0.0003499934310962784,-0.013440284449138041,-0.02634490537272948,0.0009217149730676657,0.010932811446335015,-5.5619886548062916e-08,0.004429421861706993,-0.0022574185620936535,-0.004909518779175082,-0.016124574554256088,0.00047978448661919126,0.0011224580261969292
-0.019309808446836958,-0.00120267570194306,0.011432240762606675,-0.0045306365399053515,0.0006772206678332688,-0.004975258441883255,-0.005834871144543768,0.0021412284035243158,-0.005480379784236845,0.0008006028355481423,-0.008196364489659104,-0.0025961168672994205,-0.02603911468125561,-0.003972563659085359,-0.0011151622010894431,0.017103643683939414,-0.005734958289333041,0.000496480740087783,-0.008806072811110757,0.0027362651137669745,-0.01237865315793202,0.0031010783834658213,-0.007621161833220221,0.023542896705758435,-0.006526107298849984,0.0004931078663307324,-0.0018872851370867745,-0.0011562163399165017,0.015317499990250743,-0.03144100899508612,-0.015658607252945846,-0.013917998360357044,-0.011981000690660269,0.013808665873705685,-0.006086667062342104,-0.0048659649250535255,-0.006517656165696875,-0.0014276673954122115,0.00036363587554792454,-0.00394669870593753,-0.0602569884518171,-0.00332876847366961,0.0005966643272163442,0.001720180634891763,-0.0008785178646724562,-0.02022722405085719,0.011637908304902165,-0.0015454941284969784,0.00019005151671929436,-0.0061527846491255195,0.000708507321851499,-0.013659178969773453,-0.003341450334363436,0.01754400056492376,0.007278996453577645,-0.0042340217999458606,0.004870881312773779,-0.0036767811604053427,-0.0061744193219219696,-0.0008209657661471261,-0.0014796184539525258
-0.014713992381538196,-0.005812204510239365,0.005029264226369254,-0.0077012674697759876,-0.002047478889642429,-0.0010342088070664328,-0.004170638847382108,0.002700550472477605,0.005075109254006439,-0.0025595686670602373,-0.012763625483854544,-0.005324159978713361,-0.01061751239451341,-0.009049019723657068,-0.006292943584663822,0.0007751528031858488,-0.00024213396765601733,0.0057975109867121795,-0.02197621369848906,0.0024984876014167686,-0.0005899093953601746,-0.004190811393737196,-0.011576333853296348,0.019251473461197082,-0.01451181393984767,0.000614825221815379,0.0029957596206051213,-0.004168913089821146,0.021434903364577144,-0.014615429663169928,-0.01647909770116401,-0.022213666298604832,-0.0077118259858723354,0.009438837941912996,-0.007476487105302274,-0.0022233798013386913,-0.015899372927947044,-0.0037382799371339748,0.000811480404090859,-0.002433665087756545,-0.005728445306084367,-0.0022958691499837445,-0.005016870213538788,-0.0025917975184170526,-0.00516383563703373,-0.008618626968293231,0.007831778641965643,-0.004667863340657508,0.0007824858025755632,0.0004257925430125674,4.2194007679672385e-05,0.022569291191776523,-0.002346588042558851,0.01814835043365725,0.010684698777944427,-0.0088716503679942,0.002758900500475046,0.01376159534761253,-0.00572609532153133,-0.0027289839425037256,-0.0010263558218457122
0.010554474372272192,-0.00936495551124453,0.0033478329101322463,-0.004989404844331648,-0.00528295440305655,-0.001565711581063896,-0.0027331251239397316,0.0010656795447387681,-0.007193096580627683,0.0016224496874671763,-0.008621793773314367,-0.0007998228022294489,-0.008196732081276501,-0.014356217975809382,0.0008503115839942844,0.01130707309706469,-0.0007325462919380609,-0.0002520821601903274,-0.024063516303138043,-0.006114122505356019,-0.004596586944777753,-0.024065017033171304,-0.0018059105586622432,0.006176893556377513,-0.006735441693644793,0.0,0.00818518428062109,-0.002617638801034773,0.021158311094737006,-0.02473258822195037,-0.014393447589913504,-0.005895426631717877,-0.0087395464674834,0.007826152652941197,-0.004332589256277212,-0.005242957277803842,-0.009964992303186359,-0.00390024467796615,0.005971418644949719,-0.000745679573706445,-0.03569544850549624,-0.0022958691499837445,-0.00030298837822825326,-0.000581587402223955,-0.0011775504590211072,-0.013842947761060494,0.018330311784070123,-0.00428900471428217,0.00022153019704144905,-0.0033779945742800103,0.002533756058030458,-0.013501435442520108,-0.002607855261057709,0.016717873910243784,0.0032148738700253053,-0.004865787307046637,0.003193891727508261,0.01115274291127269,-0.006455051352686442,-0.004601068387975618,-0.0010263558218457122
0.0008204904482181162,-0.0023906180374610076,0.0011667086560570642,-0.002168643309744837,-0.004361908426575126,-0.0005126029634433522,-0.0027331251239397316,0.00479674579363539,-0.0053240101910769526,-0.00019192372241790283,-0.002134276189231776,-0.0004541806201643263,-0.011051184176915212,0.0012399422173359224,-0.00729390324324639,0.017695919792790202,0.0008307840567448566,-0.0007637656555721952,-0.002615740505157648,-0.003035634442428785,0.004772842598480616,0.0009558785753163071,-0.0050453186279665555,0.007216518067850968,-0.0021259128853484384,-0.001809158928125154,0.007546848439872555,-0.0018763795344409308,-0.015268658948718579,-0.0128019042992154,-0.006268746133543111,-0.017209642629385142,0.0015830446728726738,-0.002613002624510281,0.0003630432730601192,-0.0016023575281518335,-0.003339930089767321,-0.004895485291234482,0.0009001911885754509,-0.0004947898663638505,-0.03110912931334185,-0.003909139286454067,-0.002019706507738748,0.000940786750173189,0.0011286998814464106,-0.0013665401796012623,0.0041088814347304495,-0.0006517130195148985,0.0003472336731347841,-0.0005563929819808344,-0.002854332584094423,-0.026020137161198668,0.0013692780762542618,0.0027012593387198205,0.0016527104183683065,0.002468600706850566,-0.01441628143150746,-0.005086507653827796,-0.003627290013166534,0.0009504380184650014,0.0005675922166831866
